"id","date_created","date_deleted","date_updated","street","house_number","flat_number","zipcode","country","city"
"","17-Sep-2021 13:20:28","","","0579 Koepp Row","810","789","62410","Uzbekistan","North Courtney"
"","17-Sep-2021 13:20:28","","","16517 Dexter Valleys","304","137","74005","Colombia","Porterfort"
"","17-Sep-2021 13:20:28","","","4264 Huel View","518","571","11285","Monaco","Prohaskabury"
"","17-Sep-2021 13:20:28","","","650 Sasha Ways","929","317","94759","Republic of Korea","Beershire"
"","17-Sep-2021 13:20:28","","","3458 Gutmann Crescent","423","963","36459","Cook Islands","Altonbury"
"","17-Sep-2021 13:20:28","","","007 Ana Village","728","349","86997","New Caledonia","New Cory"
"","17-Sep-2021 13:20:28","","","877 Osinski Parkways","85","827","30675","Lithuania","Port Raymondland"
"","17-Sep-2021 13:20:28","","","2237 Mraz Street","85","344","86246","Palau","East Laylastad"
"","17-Sep-2021 13:20:28","","","520 Natashia Ville","108","668","57208","Belgium","South Harvey"
"","17-Sep-2021 13:20:28","","","58210 Parisian Ports","859","737","70528","Azerbaijan","New Selmaview"
"","17-Sep-2021 13:20:28","","","878 Estela Creek","21","651","40618","Lithuania","Dibbertville"
"","17-Sep-2021 13:20:28","","","08790 Dibbert Station","32","189","43976","Bouvet Island (Bouvetoya)","DuBuqueville"
"","17-Sep-2021 13:20:28","","","144 Donnelly Light","701","47","15005","Bouvet Island (Bouvetoya)","Lake Tristafurt"
"","17-Sep-2021 13:20:28","","","352 Ruben Mission","418","229","65788","Senegal","New Elin"
"","17-Sep-2021 13:20:28","","","70252 Perry Camp","461","166","40984","United Kingdom","Octaviotown"
"","17-Sep-2021 13:20:28","","","5728 Corey Spurs","517","791","78422","Uzbekistan","Wilberthaven"
"","17-Sep-2021 13:20:28","","","3341 Ben Drives","436","197","58813","Slovakia (Slovak Republic)","Rosalineton"
"","17-Sep-2021 13:20:28","","","91980 Hamill Lakes","903","20","75077","Anguilla","West Rachele"
"","17-Sep-2021 13:20:28","","","94864 Dickinson Lodge","842","854","18256","Turks and Caicos Islands","Ziemeside"
"","17-Sep-2021 13:20:28","","","5294 Colby Path","445","831","59821","Cote d'Ivoire","East Kerry"
"","17-Sep-2021 13:20:28","","","72823 Leon Vista","634","430","31010","Germany","Zemlakbury"
"","17-Sep-2021 13:20:28","","","05888 Borer Course","828","382","72436","Guam","Port Jae"
"","17-Sep-2021 13:20:28","","","880 Greenfelder Burgs","177","765","98966","Democratic People's Republic of Korea","North Renaldochester"
"","17-Sep-2021 13:20:28","","","944 Irmgard Crossing","188","543","92835","United States of America","New Rosina"
"","17-Sep-2021 13:20:28","","","4054 Bashirian Views","398","757","12803","Mauritania","West Robt"
"","17-Sep-2021 13:20:28","","","073 Denesik Coves","798","20","20250","Republic of Korea","West Jefferey"
"","17-Sep-2021 13:20:28","","","7363 Murazik Prairie","920","475","75349","Jamaica","Lebsackbury"
"","17-Sep-2021 13:20:28","","","633 Von Harbors","199","519","44291","Belize","Dustinfort"
"","17-Sep-2021 13:20:28","","","77889 Lynch Crest","262","673","93955","Macao","Korychester"
"","17-Sep-2021 13:20:28","","","973 Ben Drives","554","459","52238","Saint Pierre and Miquelon","Traceyfort"
"","17-Sep-2021 13:20:28","","","28198 Cummerata Walks","446","113","94136","South Africa","Minhhaven"
"","17-Sep-2021 13:20:28","","","94396 McClure Gardens","523","804","37388","Saint Lucia","South Lavernestad"
"","17-Sep-2021 13:20:28","","","32966 Schultz Mountains","193","493","72874","Djibouti","Shanikamouth"
"","17-Sep-2021 13:20:28","","","61286 Siu Dale","300","496","40335","Saudi Arabia","Morarberg"
"","17-Sep-2021 13:20:28","","","12787 Kuvalis Landing","247","113","33746","Vanuatu","Terryport"
"","17-Sep-2021 13:20:28","","","104 Conrad Run","285","641","69645","Seychelles","Gerlachland"
"","17-Sep-2021 13:20:28","","","7684 Constance Valley","826","546","41832","Holy See (Vatican City State)","Rohanport"
"","17-Sep-2021 13:20:28","","","3716 Morgan Point","977","852","36892","Ecuador","West Ruebenside"
"","17-Sep-2021 13:20:28","","","0746 Kautzer Rest","15","886","14700","Eritrea","Shawnnaville"
"","17-Sep-2021 13:20:28","","","236 Luciano Walk","364","791","49338","Armenia","Dickifurt"
"","17-Sep-2021 13:20:28","","","24319 Romaguera Trail","438","538","81475","Netherlands Antilles","South Claudland"
"","17-Sep-2021 13:20:28","","","3197 Denise Forges","142","368","65176","Saint Martin","Towandaville"
"","17-Sep-2021 13:20:28","","","2977 Taylor Field","823","45","37973","Malawi","North Jasminside"
"","17-Sep-2021 13:20:28","","","342 Gino Pine","140","771","91360","Western Sahara","Port Karenafort"
"","17-Sep-2021 13:20:28","","","078 Rodrigo Inlet","534","950","47858","Bahamas","Lake Rowenamouth"
"","17-Sep-2021 13:20:28","","","557 Homenick Falls","875","342","29635","Virgin Islands, U.S.","Letishabury"
"","17-Sep-2021 13:20:28","","","70268 Abdul Parkway","59","815","17253","Egypt","Considineville"
"","17-Sep-2021 13:20:28","","","591 Powlowski Pike","952","311","70497","Hungary","Jonberg"
"","17-Sep-2021 13:20:28","","","851 Ebert Extensions","643","440","70722","Saint Martin","Reginaldtown"
"","17-Sep-2021 13:20:28","","","41054 Emmy Spurs","406","455","73074","Faroe Islands","Zacheryport"
"","17-Sep-2021 13:20:28","","","083 George Bridge","375","204","33534","Switzerland","Porfirioborough"
"","17-Sep-2021 13:20:28","","","7592 Cole Ford","324","579","38987","Azerbaijan","New Desmond"
"","17-Sep-2021 13:20:28","","","0792 Klein Square","127","725","42251","Northern Mariana Islands","Konopelskiland"
"","17-Sep-2021 13:20:28","","","962 Doyle Haven","297","233","29943","Djibouti","New Yangside"
"","17-Sep-2021 13:20:28","","","353 Donnelly Turnpike","681","450","86628","Palestinian Territory","Tessburgh"
"","17-Sep-2021 13:20:28","","","958 Waters Hollow","416","399","28314","Trinidad and Tobago","North Anne"
"","17-Sep-2021 13:20:28","","","092 Hans Orchard","697","108","33712","Ghana","North Abe"
"","17-Sep-2021 13:20:28","","","78936 Carmelina Pike","418","554","81082","Palestinian Territory","Lake Magaret"
"","17-Sep-2021 13:20:28","","","2412 Yoko Square","713","202","32099","Guinea","O'Konchester"
"","17-Sep-2021 13:20:28","","","23688 Boehm Inlet","914","350","95550","Chad","South Cherlystad"
"","17-Sep-2021 13:20:28","","","724 Torp Corners","126","373","96508","Philippines","South Tamicaport"
"","17-Sep-2021 13:20:28","","","9984 Fisher Hills","139","809","23444","Burundi","East Dillon"
"","17-Sep-2021 13:20:28","","","43983 Adam Locks","73","540","32479","Malaysia","Lake Eustolialand"
"","17-Sep-2021 13:20:28","","","219 Drew Expressway","359","205","68439","Cuba","East Byron"
"","17-Sep-2021 13:20:28","","","538 Collins Forges","400","773","88146","Christmas Island","Kemmerhaven"
"","17-Sep-2021 13:20:28","","","347 Hoppe Views","188","52","81191","Spain","Ondrickahaven"
"","17-Sep-2021 13:20:28","","","80230 Roseanne Expressway","606","166","10462","Guinea","Isiahbury"
"","17-Sep-2021 13:20:28","","","8200 Christopher Stravenue","506","32","21015","France","McDermotthaven"
"","17-Sep-2021 13:20:28","","","41133 Faye Brook","250","882","67137","Faroe Islands","Rolandomouth"
"","17-Sep-2021 13:20:28","","","97263 Monty Crossing","77","586","99629","Guyana","South Marceline"
"","17-Sep-2021 13:20:28","","","37615 Asa Mission","348","172","54950","Zimbabwe","North Jewell"
"","17-Sep-2021 13:20:28","","","66976 Mathew Creek","874","26","14369","Sierra Leone","Kirlinland"
"","17-Sep-2021 13:20:28","","","914 Robbie Via","679","4","16103","Gibraltar","Port Lakenya"
"","17-Sep-2021 13:20:28","","","9920 Quentin Lock","641","376","32265","Romania","Lake Karon"
"","17-Sep-2021 13:20:28","","","409 Beatty Mills","129","913","55654","Namibia","Keeblerstad"
"","17-Sep-2021 13:20:28","","","46355 Arlen Lakes","509","883","31968","Georgia","Port Nicol"
"","17-Sep-2021 13:20:28","","","2544 Sal Harbor","155","190","44894","Mauritania","North Geoffrey"
"","17-Sep-2021 13:20:28","","","4701 Jakubowski Knolls","975","183","84159","Sri Lanka","Laureenshire"
"","17-Sep-2021 13:20:28","","","24948 Loura Ford","221","938","65719","Central African Republic","Hackettmouth"
"","17-Sep-2021 13:20:28","","","1477 Charley Alley","945","902","20532","Somalia","Murphyville"
"","17-Sep-2021 13:20:28","","","30585 Cassey Plaza","883","698","87055","Belarus","New Amado"
"","17-Sep-2021 13:20:28","","","228 Lakin Turnpike","690","695","42556","Taiwan","Lake Felisafurt"
"","17-Sep-2021 13:20:28","","","3047 Ledner Keys","280","952","62049","Libyan Arab Jamahiriya","New Ryanhaven"
"","17-Sep-2021 13:20:28","","","2088 Cartwright Stravenue","70","166","47607","Ukraine","Emelinafurt"
"","17-Sep-2021 13:20:28","","","15603 Alix Prairie","447","740","74392","Latvia","North Erichchester"
"","17-Sep-2021 13:20:28","","","304 Mariann Cape","937","44","68250","Gibraltar","East Billieside"
"","17-Sep-2021 13:20:28","","","79725 Carleen Ridges","806","458","67879","Malaysia","New Columbusbury"
"","17-Sep-2021 13:20:28","","","77006 Kandi Station","611","268","67187","Poland","North Wilber"
"","17-Sep-2021 13:20:28","","","414 Pricilla Mountain","289","37","30733","Cambodia","Marvastad"
"","17-Sep-2021 13:20:28","","","159 Bailey Drives","259","744","68861","Taiwan","Hartmannfurt"
"","17-Sep-2021 13:20:28","","","3379 Wisoky Orchard","572","767","94174","British Indian Ocean Territory (Chagos Archipelago)","East Deneseburgh"
"","17-Sep-2021 13:20:28","","","08212 Willms Stravenue","410","349","97177","Finland","Roweport"
"","17-Sep-2021 13:20:28","","","598 Wilburn Forges","289","725","94012","Saint Martin","Port Pablochester"
"","17-Sep-2021 13:20:28","","","344 Otto Fall","313","787","28893","Jordan","West Nathaniel"
"","17-Sep-2021 13:20:28","","","7519 Alan Shoals","674","170","31294","Djibouti","Port Elza"
"","17-Sep-2021 13:20:28","","","52919 Bins Park","918","350","24506","Bulgaria","South Debrahfort"
"","17-Sep-2021 13:20:28","","","55762 Otha Lake","479","45","78626","Nepal","Port Deane"
"","17-Sep-2021 13:20:28","","","004 Goodwin Pine","76","690","23574","Uruguay","Douglastown"
"","17-Sep-2021 13:20:28","","","5045 Jarod Radial","848","860","22247","Peru","New Quinn"
"","17-Sep-2021 13:20:28","","","32864 Wisozk Garden","890","508","10872","Saint Pierre and Miquelon","New Hosea"
"","17-Sep-2021 13:20:28","","","7764 Hahn Pass","383","914","96987","Togo","North Coreyside"
"","17-Sep-2021 13:20:28","","","9027 Hiram Drive","402","550","49206","Mozambique","Burtborough"
"","17-Sep-2021 13:20:28","","","6329 Modesto Port","500","333","60429","Guinea","Windlershire"
"","17-Sep-2021 13:20:28","","","6003 McCullough Inlet","410","143","72509","Nauru","Hiramstad"
"","17-Sep-2021 13:20:28","","","1845 Koch Flat","35","521","30498","Angola","New Mitchelland"
"","17-Sep-2021 13:20:28","","","362 Malcolm Stream","78","65","29562","Saint Helena","West Landon"
"","17-Sep-2021 13:20:28","","","6694 Derek Island","34","313","14703","Maldives","North Blanca"
"","17-Sep-2021 13:20:28","","","583 Crist Crest","188","171","47971","Tanzania","Dewayneberg"
"","17-Sep-2021 13:20:28","","","82839 Kutch Prairie","25","431","32542","Namibia","Wardmouth"
"","17-Sep-2021 13:20:28","","","36818 Isidro Meadow","783","393","88966","Swaziland","Karissashire"
"","17-Sep-2021 13:20:28","","","7275 Ismael Ford","882","605","38631","Hungary","New Sheltonfort"
"","17-Sep-2021 13:20:28","","","4878 Hugh Street","742","338","81147","Morocco","Horacemouth"
"","17-Sep-2021 13:20:28","","","418 Thompson Isle","662","638","12531","Guernsey","New Geraldoborough"
"","17-Sep-2021 13:20:28","","","454 Twanda Brook","764","833","25550","Denmark","North Bridgetteview"
"","17-Sep-2021 13:20:28","","","5841 Wolff Island","297","278","31015","Democratic People's Republic of Korea","Drewbury"
"","17-Sep-2021 13:20:28","","","138 Predovic Mission","729","869","93269","Eritrea","North Timothyborough"
"","17-Sep-2021 13:20:28","","","784 Lavern Street","42","500","26815","Tokelau","Toyport"
"","17-Sep-2021 13:20:28","","","932 Hand Land","816","660","51245","Jamaica","Brownstad"
"","17-Sep-2021 13:20:28","","","358 Wisozk Passage","775","225","34794","Aruba","West Venniefort"
"","17-Sep-2021 13:20:28","","","550 Gerlach Stravenue","738","559","64719","Sierra Leone","East Melisa"
"","17-Sep-2021 13:20:28","","","708 Wilkinson Pines","660","960","91486","Haiti","Lake Rickburgh"
"","17-Sep-2021 13:20:28","","","0003 Keebler Station","668","799","63941","Mali","Lake Marionfurt"
"","17-Sep-2021 13:20:28","","","4041 Charley View","738","162","69218","Botswana","Fatimaside"
"","17-Sep-2021 13:20:28","","","83844 Friesen Summit","485","199","29053","Antarctica (the territory South of 60 deg S)","South Zinaberg"
"","17-Sep-2021 13:20:28","","","94084 Williamson Inlet","382","467","56322","Puerto Rico","Lake Alinaview"
"","17-Sep-2021 13:20:28","","","61141 Konopelski Extension","248","627","96833","Congo","Hellershire"
"","17-Sep-2021 13:20:28","","","3017 Predovic Gateway","83","510","29693","New Zealand","Corkerychester"
"","17-Sep-2021 13:20:28","","","1179 Charline Underpass","418","931","89103","Niue","Vandervortmouth"
"","17-Sep-2021 13:20:28","","","3699 Kenneth Mount","662","428","56073","United Kingdom","South Louvenia"
"","17-Sep-2021 13:20:28","","","8187 Gleason Camp","378","112","29644","Sweden","North Ahmedhaven"
"","17-Sep-2021 13:20:28","","","038 Torp Forks","5","150","38892","Niue","Lake Berryburgh"
"","17-Sep-2021 13:20:28","","","29100 Garry Mews","17","176","53340","Albania","West Florenceview"
"","17-Sep-2021 13:20:28","","","42613 Reichert Tunnel","169","106","25224","Japan","Andrefort"
"","17-Sep-2021 13:20:28","","","14805 Franklyn Road","322","714","64825","Falkland Islands (Malvinas)","Langberg"
"","17-Sep-2021 13:20:28","","","5892 Beer Manor","851","48","24694","Venezuela","Tracyport"
"","17-Sep-2021 13:20:28","","","73561 Thomasina Brooks","357","231","99674","Tunisia","New Arden"
"","17-Sep-2021 13:20:28","","","3225 Isaias Curve","693","19","67957","Papua New Guinea","New Dreamaton"
"","17-Sep-2021 13:20:28","","","75129 Bednar Stravenue","6","452","24568","Pakistan","Spencerburgh"
"","17-Sep-2021 13:20:28","","","96094 Quigley Corner","433","839","19625","Myanmar","West Alice"
"","17-Sep-2021 13:20:28","","","42797 Lubowitz Inlet","926","538","31849","Wallis and Futuna","West Tory"
"","17-Sep-2021 13:20:28","","","2742 Norma Stravenue","747","916","61043","Egypt","Lake Sunside"
"","17-Sep-2021 13:20:28","","","8557 Len Groves","443","737","29492","Rwanda","Gleasonton"
"","17-Sep-2021 13:20:28","","","693 Nga Spurs","361","170","37411","Martinique","West Diahaven"
"","17-Sep-2021 13:20:28","","","1253 Smitham Neck","653","217","63046","Barbados","East Jesusa"
"","17-Sep-2021 13:20:28","","","31589 Ty Circle","745","936","20570","Jersey","South Rodrigoland"
"","17-Sep-2021 13:20:28","","","840 Elizebeth Keys","823","205","10243","Lesotho","West Jamaalberg"
"","17-Sep-2021 13:20:28","","","331 Euna Loaf","94","7","34296","Saint Pierre and Miquelon","East Cheryll"
"","17-Sep-2021 13:20:28","","","826 Prince Roads","4","574","81111","Democratic People's Republic of Korea","Metzfurt"
"","17-Sep-2021 13:20:28","","","3794 Tyron Pass","6","431","77609","Nigeria","Lake Lucius"
"","17-Sep-2021 13:20:28","","","872 Frances Meadow","528","556","31925","Slovakia (Slovak Republic)","North Darrick"
"","17-Sep-2021 13:20:28","","","14691 Halvorson Extension","826","68","43286","Trinidad and Tobago","Altonview"
"","17-Sep-2021 13:20:28","","","9768 Georgette Stravenue","621","702","59074","United Arab Emirates","Erikfort"
"","17-Sep-2021 13:20:28","","","449 Marvin Pines","833","526","96580","Pakistan","Barrowston"
"","17-Sep-2021 13:20:28","","","97772 Kuhn Ridge","390","443","70080","Solomon Islands","Nitzscheborough"
"","17-Sep-2021 13:20:28","","","148 Reichel Spurs","64","95","11460","Bahamas","Hyattfort"
"","17-Sep-2021 13:20:28","","","1514 Mohr Crossing","671","80","40450","Saint Kitts and Nevis","West Alejandroborough"
"","17-Sep-2021 13:20:28","","","040 Cathie Loop","707","609","89328","Uganda","Port Bethann"
"","17-Sep-2021 13:20:28","","","389 Wiegand Estates","557","183","84274","Mexico","Ritchiebury"
"","17-Sep-2021 13:20:28","","","82780 Francis Port","32","543","37115","Slovenia","New Geneport"
"","17-Sep-2021 13:20:28","","","5215 Francesco Lodge","830","578","46460","French Guiana","New Lashontown"
"","17-Sep-2021 13:20:28","","","62980 Gulgowski Crossroad","58","469","27828","Mayotte","West Torrie"
"","17-Sep-2021 13:20:28","","","056 Sabrina Lake","347","398","21179","Isle of Man","West Carey"
"","17-Sep-2021 13:20:28","","","90401 Stroman Corner","793","749","16260","Dominican Republic","North Brad"
"","17-Sep-2021 13:20:28","","","9334 Lockman Ramp","643","792","69078","Syrian Arab Republic","D'Amoreborough"
"","17-Sep-2021 13:20:28","","","350 Homenick Lodge","34","40","33541","Bermuda","Gulgowskiborough"
"","17-Sep-2021 13:20:28","","","6009 Torphy Ramp","905","247","44777","Grenada","Lake Enda"
"","17-Sep-2021 13:20:28","","","53590 Hand Centers","570","757","93830","Congo","New Magnoliafort"
"","17-Sep-2021 13:20:28","","","47803 Parker Crescent","320","778","37170","Cayman Islands","Tericafort"
"","17-Sep-2021 13:20:28","","","34535 Borer Mountains","27","794","61994","Sao Tome and Principe","Lilaside"
"","17-Sep-2021 13:20:28","","","05407 Luke Lock","285","437","57865","Turkey","South Annita"
"","17-Sep-2021 13:20:28","","","22133 Bergnaum Rest","104","241","10022","Spain","Wesleyborough"
"","17-Sep-2021 13:20:28","","","467 Murazik Haven","69","742","91127","Northern Mariana Islands","New Werner"
"","17-Sep-2021 13:20:28","","","92349 Bridgett Heights","761","283","73853","Panama","Alphonsoville"
"","17-Sep-2021 13:20:28","","","44026 Kiehn Route","41","930","87445","Sao Tome and Principe","Port Virgilioview"
"","17-Sep-2021 13:20:28","","","85740 Stroman Station","337","569","81559","Turkey","West Stephenburgh"
"","17-Sep-2021 13:20:28","","","9249 Bessie Cliffs","93","371","14012","Andorra","North Anitramouth"
"","17-Sep-2021 13:20:28","","","66435 Collier Ford","388","119","13331","Mongolia","Abernathyshire"
"","17-Sep-2021 13:20:28","","","8348 Ilda Isle","35","433","65051","Thailand","Micamouth"
"","17-Sep-2021 13:20:28","","","781 Huel Forges","181","814","17196","Benin","Russelmouth"
"","17-Sep-2021 13:20:28","","","620 Prosacco Underpass","205","255","39932","Nicaragua","Gregoryfurt"
"","17-Sep-2021 13:20:28","","","744 Lynwood Lane","557","23","99040","Bulgaria","Haagville"
"","17-Sep-2021 13:20:28","","","8326 Hae Course","148","665","73421","Mauritius","Marvellafurt"
"","17-Sep-2021 13:20:28","","","896 Hagenes Crossroad","6","181","44432","Venezuela","South Shannonfurt"
"","17-Sep-2021 13:20:28","","","06663 Sheldon Plains","725","833","14917","Djibouti","Dalenechester"
"","17-Sep-2021 13:20:28","","","4485 Quitzon Lake","118","711","97949","American Samoa","Howeberg"
"","17-Sep-2021 13:20:28","","","69769 Jacobson Lights","690","400","39078","Dominican Republic","Port Afton"
"","17-Sep-2021 13:20:28","","","496 Franecki Rest","255","549","88509","Gambia","East Raymond"
"","17-Sep-2021 13:20:28","","","99969 Cremin Views","51","128","97540","Algeria","Florenceside"
"","17-Sep-2021 13:20:28","","","8296 Laurence Fords","739","139","93137","Burkina Faso","Yvonestad"
"","17-Sep-2021 13:20:28","","","3264 Fredric Common","669","851","79417","Greece","North Lavoneside"
"","17-Sep-2021 13:20:28","","","3997 Donte Pines","853","943","56867","Slovakia (Slovak Republic)","McKenziemouth"
"","17-Sep-2021 13:20:28","","","9603 Susan Way","133","219","13662","Poland","Kuhlmanburgh"
"","17-Sep-2021 13:20:28","","","341 Harold Ranch","658","479","99317","Brazil","North Pam"
"","17-Sep-2021 13:20:28","","","60202 Mills Island","813","809","59997","Japan","Katychester"
"","17-Sep-2021 13:20:28","","","186 Schowalter Underpass","731","116","66497","Mayotte","Lockmanborough"
"","17-Sep-2021 13:20:28","","","2660 Vern Way","792","472","63866","Rwanda","East Booker"
"","17-Sep-2021 13:20:28","","","534 Heidi Lodge","901","406","74572","Trinidad and Tobago","South Clarineville"
"","17-Sep-2021 13:20:28","","","1067 Hane Field","8","288","43020","Cook Islands","Chiside"
"","17-Sep-2021 13:20:28","","","82941 Christiansen Common","555","289","18971","British Indian Ocean Territory (Chagos Archipelago)","East Arlettefort"
"","17-Sep-2021 13:20:28","","","766 Mahalia Extensions","121","396","47523","Eritrea","Krisview"
"","17-Sep-2021 13:20:28","","","4057 Chuck Stream","353","122","50183","San Marino","Courtneymouth"
"","17-Sep-2021 13:20:28","","","667 Pagac Loaf","524","214","50987","South Georgia and the South Sandwich Islands","West Reatha"
"","17-Sep-2021 13:20:28","","","8109 Gaylord Brooks","49","31","12549","South Africa","New Mitchel"
"","17-Sep-2021 13:20:28","","","8299 Mitchell Fall","747","554","41977","Papua New Guinea","Lake Lizetteburgh"
"","17-Sep-2021 13:20:28","","","0062 Kozey Ramp","886","927","42675","Kazakhstan","Lake Giuseppinashire"
"","17-Sep-2021 13:20:28","","","89368 Turner Shoal","639","942","13005","Pakistan","Shawntatown"
"","17-Sep-2021 13:20:28","","","40833 Daniel Ramp","84","56","87111","Guatemala","Jaynemouth"
"","17-Sep-2021 13:20:28","","","0207 Francis Harbors","336","35","18234","Venezuela","North Rolandoburgh"
"","17-Sep-2021 13:20:28","","","0055 Bins Shores","627","390","11730","Singapore","North Everett"
"","17-Sep-2021 13:20:28","","","258 Leola Viaduct","316","516","72437","Western Sahara","Kandyland"
"","17-Sep-2021 13:20:28","","","7144 Mayola Turnpike","177","763","65040","Brunei Darussalam","Dicktown"
"","17-Sep-2021 13:20:28","","","016 Turcotte Harbor","296","592","91290","French Southern Territories","Johnsonstad"
"","17-Sep-2021 13:20:28","","","651 Schinner Pine","897","952","41615","Paraguay","Runtetown"
"","17-Sep-2021 13:20:28","","","13216 Renee Vista","409","960","33477","Pitcairn Islands","Coreenfurt"
"","17-Sep-2021 13:20:28","","","7083 Kessler Ridges","565","582","34873","Kenya","Abernathyside"
"","17-Sep-2021 13:20:28","","","921 Lissa Stream","619","763","52486","American Samoa","Botsfordburgh"
"","17-Sep-2021 13:20:28","","","275 Mertz Road","499","206","33891","Cambodia","New Carline"
"","17-Sep-2021 13:20:28","","","0644 Paris Flat","6","926","52993","El Salvador","North Clara"
"","17-Sep-2021 13:20:28","","","90460 Karole Hill","637","116","39663","French Southern Territories","East Terranceport"
"","17-Sep-2021 13:20:28","","","445 Henry Trail","976","680","58789","Tanzania","Port Demarcus"
"","17-Sep-2021 13:20:28","","","703 Bechtelar Heights","778","281","35084","Holy See (Vatican City State)","Kuhnborough"
"","17-Sep-2021 13:20:28","","","13254 Ward Falls","596","841","96898","Mexico","South Stephaniefurt"
"","17-Sep-2021 13:20:28","","","8675 Ledner Meadow","360","81","28684","Western Sahara","South Wilbur"
"","17-Sep-2021 13:20:28","","","16279 Fermin Crest","179","350","97395","Chad","East Raguel"
"","17-Sep-2021 13:20:28","","","64401 Hans Corner","631","683","98456","Monaco","Genevievetown"
"","17-Sep-2021 13:20:28","","","66277 Marshall Plaza","160","243","76905","Comoros","Delhaven"
"","17-Sep-2021 13:20:28","","","2236 Edris Fork","677","278","97722","San Marino","North Dave"
"","17-Sep-2021 13:20:28","","","591 Loreta Locks","895","722","24230","Bahrain","Coraville"
"","17-Sep-2021 13:20:28","","","91340 Jamar Loaf","457","768","33851","Grenada","North Renda"
"","17-Sep-2021 13:20:28","","","22239 Kuhlman Falls","584","150","52393","Zambia","Garrettfort"
"","17-Sep-2021 13:20:28","","","155 Erdman Springs","379","169","17798","Saint Kitts and Nevis","Moraton"
"","17-Sep-2021 13:20:28","","","24444 Blick Haven","443","419","11697","Japan","Jarredton"
"","17-Sep-2021 13:20:28","","","983 Streich Knolls","898","855","17085","Costa Rica","McKenziebury"
"","17-Sep-2021 13:20:28","","","0631 Keeling Square","99","658","80699","Latvia","Tinymouth"
"","17-Sep-2021 13:20:28","","","8484 Bruen Bypass","225","670","52547","Pakistan","Wesleyberg"
"","17-Sep-2021 13:20:28","","","634 Marguerita Hill","466","645","29583","Jordan","Ernsertown"
"","17-Sep-2021 13:20:28","","","20557 Dorris Lodge","84","945","26280","Wallis and Futuna","Winstonton"
"","17-Sep-2021 13:20:28","","","85716 Schaefer Square","684","541","99453","Anguilla","New Sam"
"","17-Sep-2021 13:20:28","","","29967 Kory Throughway","552","66","81859","Guinea","Borerstad"
"","17-Sep-2021 13:20:28","","","26788 Jerrold View","24","720","24492","Cuba","North Elvisborough"
"","17-Sep-2021 13:20:28","","","942 Marvin Vista","607","149","84808","Saint Lucia","Spinkamouth"
"","17-Sep-2021 13:20:28","","","55298 Rosenbaum Center","137","722","97952","Syrian Arab Republic","North Emilie"
"","17-Sep-2021 13:20:28","","","3532 Medhurst Unions","478","538","92969","Mauritius","North Erinview"
"","17-Sep-2021 13:20:28","","","875 Bradley Gardens","745","476","40546","Cook Islands","Gulgowskifort"
"","17-Sep-2021 13:20:28","","","456 Langworth Wells","94","3","15685","Saint Vincent and the Grenadines","Schneidershire"
"","17-Sep-2021 13:20:28","","","432 Greenfelder Loaf","243","510","97225","Djibouti","Thielbury"
"","17-Sep-2021 13:20:28","","","057 Isiah Common","658","171","58058","Slovakia (Slovak Republic)","North Elisha"
"","17-Sep-2021 13:20:28","","","956 Strosin Unions","295","794","41644","Tanzania","Lake Karlshire"
"","17-Sep-2021 13:20:28","","","25159 Ernser Oval","763","57","93171","Bangladesh","West Jewel"
"","17-Sep-2021 13:20:28","","","760 Sammie Trail","72","579","43378","Portugal","Gislasonstad"
"","17-Sep-2021 13:20:28","","","7696 Daria Plains","242","422","76827","Pitcairn Islands","West Darellport"
"","17-Sep-2021 13:20:28","","","47672 Jacinto Curve","230","266","92332","Virgin Islands, British","North Ruben"
"","17-Sep-2021 13:20:28","","","574 Dayna Mission","902","92","47984","Taiwan","North Mairamouth"
"","17-Sep-2021 13:20:28","","","73065 Ryan Squares","663","693","31747","Falkland Islands (Malvinas)","Kosstown"
"","17-Sep-2021 13:20:28","","","3747 Bryon Roads","2","185","61101","Marshall Islands","East Nu"
"","17-Sep-2021 13:20:28","","","414 Everette Circle","571","257","34897","Faroe Islands","Lowemouth"
"","17-Sep-2021 13:20:28","","","3834 Ozzie Islands","928","725","23332","Paraguay","West Isabellaberg"
"","17-Sep-2021 13:20:28","","","585 Witting Bridge","43","227","22435","Albania","Port Broderick"
"","17-Sep-2021 13:20:28","","","68614 Kertzmann Mills","819","649","27538","Bermuda","New Fumikoview"
"","17-Sep-2021 13:20:28","","","471 Oswaldo Track","850","165","86895","Congo","New Anthony"
"","17-Sep-2021 13:20:28","","","4876 Turner Lights","40","7","83274","Sierra Leone","Port Dariochester"
"","17-Sep-2021 13:20:28","","","5145 Mauricio Plains","62","573","82664","Belgium","Lake Temika"
"","17-Sep-2021 13:20:28","","","944 Lavera Points","691","833","52440","Bouvet Island (Bouvetoya)","East Mercedes"
"","17-Sep-2021 13:20:28","","","8766 Virgilio Ferry","17","646","57914","Mauritius","Haywoodland"
"","17-Sep-2021 13:20:28","","","3858 Padberg Heights","476","683","72196","Puerto Rico","Luciusfort"
"","17-Sep-2021 13:20:28","","","1067 Lebsack Lakes","659","97","31019","Israel","Westburgh"
"","17-Sep-2021 13:20:28","","","213 Fahey Corners","907","509","76641","Botswana","North Marcview"
"","17-Sep-2021 13:20:28","","","380 Dudley Streets","924","702","87488","Azerbaijan","West Carman"
