"id","date_created","date_deleted","date_updated","price","room_number","room_type","hotel_id"
"","17-Sep-2021 13:20:29","","","265.0","823","FAMILY",""
"","17-Sep-2021 13:20:29","","","4146.0","227","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1184.0","547","SINGLE",""
"","17-Sep-2021 13:20:29","","","220.0","133","FAMILY",""
"","17-Sep-2021 13:20:29","","","4050.0","294","DELUXE",""
"","17-Sep-2021 13:20:29","","","256.0","387","SINGLE",""
"","17-Sep-2021 13:20:29","","","2631.0","472","FAMILY",""
"","17-Sep-2021 13:20:29","","","2615.0","614","FAMILY",""
"","17-Sep-2021 13:20:29","","","2074.0","854","DELUXE",""
"","17-Sep-2021 13:20:29","","","3353.0","696","FAMILY",""
"","17-Sep-2021 13:20:29","","","665.0","15","FAMILY",""
"","17-Sep-2021 13:20:29","","","2438.0","916","DELUXE",""
"","17-Sep-2021 13:20:29","","","1302.0","310","DELUXE",""
"","17-Sep-2021 13:20:29","","","2952.0","215","DOUBLE",""
"","17-Sep-2021 13:20:29","","","154.0","473","DELUXE",""
"","17-Sep-2021 13:20:29","","","4125.0","977","DELUXE",""
"","17-Sep-2021 13:20:29","","","335.0","690","DELUXE",""
"","17-Sep-2021 13:20:29","","","1299.0","224","DELUXE",""
"","17-Sep-2021 13:20:29","","","819.0","29","DOUBLE",""
"","17-Sep-2021 13:20:29","","","163.0","392","FAMILY",""
"","17-Sep-2021 13:20:29","","","4649.0","768","FAMILY",""
"","17-Sep-2021 13:20:29","","","4653.0","804","FAMILY",""
"","17-Sep-2021 13:20:29","","","362.0","465","SINGLE",""
"","17-Sep-2021 13:20:29","","","1962.0","399","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3834.0","904","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1419.0","910","DOUBLE",""
"","17-Sep-2021 13:20:29","","","358.0","665","DELUXE",""
"","17-Sep-2021 13:20:29","","","3167.0","662","DELUXE",""
"","17-Sep-2021 13:20:29","","","3021.0","810","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2771.0","136","DELUXE",""
"","17-Sep-2021 13:20:29","","","2766.0","442","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3543.0","520","FAMILY",""
"","17-Sep-2021 13:20:29","","","342.0","479","DELUXE",""
"","17-Sep-2021 13:20:29","","","4194.0","27","FAMILY",""
"","17-Sep-2021 13:20:29","","","2981.0","656","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2505.0","355","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2506.0","176","FAMILY",""
"","17-Sep-2021 13:20:29","","","1231.0","188","SINGLE",""
"","17-Sep-2021 13:20:29","","","4323.0","647","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3571.0","619","DELUXE",""
"","17-Sep-2021 13:20:29","","","3530.0","749","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2195.0","406","DELUXE",""
"","17-Sep-2021 13:20:29","","","2733.0","17","DELUXE",""
"","17-Sep-2021 13:20:29","","","47.0","268","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3861.0","240","DELUXE",""
"","17-Sep-2021 13:20:29","","","199.0","379","FAMILY",""
"","17-Sep-2021 13:20:29","","","416.0","808","FAMILY",""
"","17-Sep-2021 13:20:29","","","3215.0","591","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2874.0","218","FAMILY",""
"","17-Sep-2021 13:20:29","","","789.0","502","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1262.0","648","DELUXE",""
"","17-Sep-2021 13:20:29","","","2928.0","18","FAMILY",""
"","17-Sep-2021 13:20:29","","","4591.0","45","DELUXE",""
"","17-Sep-2021 13:20:29","","","4742.0","934","FAMILY",""
"","17-Sep-2021 13:20:29","","","2796.0","873","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3218.0","107","DELUXE",""
"","17-Sep-2021 13:20:29","","","2411.0","806","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2362.0","526","FAMILY",""
"","17-Sep-2021 13:20:29","","","871.0","926","DELUXE",""
"","17-Sep-2021 13:20:29","","","1520.0","964","FAMILY",""
"","17-Sep-2021 13:20:29","","","4105.0","138","FAMILY",""
"","17-Sep-2021 13:20:29","","","1716.0","815","DELUXE",""
"","17-Sep-2021 13:20:29","","","3482.0","636","FAMILY",""
"","17-Sep-2021 13:20:29","","","415.0","758","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1710.0","643","DELUXE",""
"","17-Sep-2021 13:20:29","","","1592.0","334","FAMILY",""
"","17-Sep-2021 13:20:29","","","4126.0","536","DELUXE",""
"","17-Sep-2021 13:20:29","","","2649.0","901","FAMILY",""
"","17-Sep-2021 13:20:29","","","3446.0","865","SINGLE",""
"","17-Sep-2021 13:20:29","","","2596.0","203","DELUXE",""
"","17-Sep-2021 13:20:29","","","714.0","766","SINGLE",""
"","17-Sep-2021 13:20:29","","","809.0","334","FAMILY",""
"","17-Sep-2021 13:20:29","","","1825.0","165","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3734.0","225","SINGLE",""
"","17-Sep-2021 13:20:29","","","1908.0","267","FAMILY",""
"","17-Sep-2021 13:20:29","","","2443.0","914","DELUXE",""
"","17-Sep-2021 13:20:29","","","2320.0","276","FAMILY",""
"","17-Sep-2021 13:20:29","","","4496.0","631","DOUBLE",""
"","17-Sep-2021 13:20:29","","","497.0","198","SINGLE",""
"","17-Sep-2021 13:20:29","","","4711.0","428","SINGLE",""
"","17-Sep-2021 13:20:29","","","1538.0","970","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2571.0","203","FAMILY",""
"","17-Sep-2021 13:20:29","","","3287.0","137","FAMILY",""
"","17-Sep-2021 13:20:29","","","599.0","480","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4452.0","595","SINGLE",""
"","17-Sep-2021 13:20:29","","","4706.0","922","DELUXE",""
"","17-Sep-2021 13:20:29","","","3217.0","517","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1325.0","669","DOUBLE",""
"","17-Sep-2021 13:20:29","","","359.0","283","DELUXE",""
"","17-Sep-2021 13:20:29","","","1219.0","26","DOUBLE",""
"","17-Sep-2021 13:20:29","","","645.0","3","FAMILY",""
"","17-Sep-2021 13:20:29","","","137.0","787","FAMILY",""
"","17-Sep-2021 13:20:29","","","4012.0","134","FAMILY",""
"","17-Sep-2021 13:20:29","","","539.0","578","DOUBLE",""
"","17-Sep-2021 13:20:29","","","68.0","198","DELUXE",""
"","17-Sep-2021 13:20:29","","","4619.0","181","FAMILY",""
"","17-Sep-2021 13:20:29","","","2901.0","26","FAMILY",""
"","17-Sep-2021 13:20:29","","","1769.0","636","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3290.0","932","FAMILY",""
"","17-Sep-2021 13:20:29","","","174.0","886","DELUXE",""
"","17-Sep-2021 13:20:29","","","3445.0","220","FAMILY",""
"","17-Sep-2021 13:20:29","","","4790.0","512","SINGLE",""
"","17-Sep-2021 13:20:29","","","2047.0","862","DELUXE",""
"","17-Sep-2021 13:20:29","","","2661.0","852","FAMILY",""
"","17-Sep-2021 13:20:29","","","4406.0","584","DELUXE",""
"","17-Sep-2021 13:20:29","","","1427.0","704","DELUXE",""
"","17-Sep-2021 13:20:29","","","2224.0","55","DOUBLE",""
"","17-Sep-2021 13:20:29","","","787.0","65","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4676.0","194","FAMILY",""
"","17-Sep-2021 13:20:29","","","572.0","523","FAMILY",""
"","17-Sep-2021 13:20:29","","","1129.0","611","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4918.0","48","FAMILY",""
"","17-Sep-2021 13:20:29","","","2540.0","235","DELUXE",""
"","17-Sep-2021 13:20:29","","","3312.0","445","SINGLE",""
"","17-Sep-2021 13:20:29","","","3478.0","112","FAMILY",""
"","17-Sep-2021 13:20:29","","","2303.0","864","FAMILY",""
"","17-Sep-2021 13:20:29","","","3994.0","876","DELUXE",""
"","17-Sep-2021 13:20:29","","","3502.0","568","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1768.0","954","FAMILY",""
"","17-Sep-2021 13:20:29","","","4360.0","415","DELUXE",""
"","17-Sep-2021 13:20:29","","","3685.0","457","FAMILY",""
"","17-Sep-2021 13:20:29","","","2123.0","234","FAMILY",""
"","17-Sep-2021 13:20:29","","","2335.0","539","FAMILY",""
"","17-Sep-2021 13:20:29","","","1160.0","543","SINGLE",""
"","17-Sep-2021 13:20:29","","","3137.0","812","DELUXE",""
"","17-Sep-2021 13:20:29","","","3137.0","568","FAMILY",""
"","17-Sep-2021 13:20:29","","","3281.0","589","FAMILY",""
"","17-Sep-2021 13:20:29","","","1104.0","312","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2577.0","707","FAMILY",""
"","17-Sep-2021 13:20:29","","","3937.0","761","DELUXE",""
"","17-Sep-2021 13:20:29","","","1001.0","589","FAMILY",""
"","17-Sep-2021 13:20:29","","","2772.0","403","SINGLE",""
"","17-Sep-2021 13:20:29","","","4792.0","135","SINGLE",""
"","17-Sep-2021 13:20:29","","","4704.0","728","DOUBLE",""
"","17-Sep-2021 13:20:29","","","970.0","36","FAMILY",""
"","17-Sep-2021 13:20:29","","","2055.0","280","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4633.0","220","DELUXE",""
"","17-Sep-2021 13:20:29","","","2827.0","902","FAMILY",""
"","17-Sep-2021 13:20:29","","","4068.0","750","FAMILY",""
"","17-Sep-2021 13:20:29","","","831.0","189","DELUXE",""
"","17-Sep-2021 13:20:29","","","2424.0","969","FAMILY",""
"","17-Sep-2021 13:20:29","","","326.0","737","FAMILY",""
"","17-Sep-2021 13:20:29","","","1636.0","101","FAMILY",""
"","17-Sep-2021 13:20:29","","","719.0","284","DELUXE",""
"","17-Sep-2021 13:20:29","","","1161.0","791","SINGLE",""
"","17-Sep-2021 13:20:29","","","4792.0","669","DELUXE",""
"","17-Sep-2021 13:20:29","","","1891.0","448","FAMILY",""
"","17-Sep-2021 13:20:29","","","4103.0","491","DELUXE",""
"","17-Sep-2021 13:20:29","","","177.0","841","FAMILY",""
"","17-Sep-2021 13:20:29","","","668.0","974","FAMILY",""
"","17-Sep-2021 13:20:29","","","3425.0","701","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3864.0","964","FAMILY",""
"","17-Sep-2021 13:20:29","","","1231.0","348","FAMILY",""
"","17-Sep-2021 13:20:29","","","3433.0","73","FAMILY",""
"","17-Sep-2021 13:20:29","","","698.0","247","DELUXE",""
"","17-Sep-2021 13:20:29","","","2772.0","69","SINGLE",""
"","17-Sep-2021 13:20:29","","","4375.0","819","FAMILY",""
"","17-Sep-2021 13:20:29","","","4342.0","595","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2417.0","856","FAMILY",""
"","17-Sep-2021 13:20:29","","","4123.0","8","FAMILY",""
"","17-Sep-2021 13:20:29","","","4435.0","450","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4350.0","472","SINGLE",""
"","17-Sep-2021 13:20:29","","","3149.0","787","FAMILY",""
"","17-Sep-2021 13:20:29","","","4863.0","809","FAMILY",""
"","17-Sep-2021 13:20:29","","","3539.0","233","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4509.0","473","DELUXE",""
"","17-Sep-2021 13:20:29","","","1302.0","936","SINGLE",""
"","17-Sep-2021 13:20:29","","","2064.0","816","DOUBLE",""
"","17-Sep-2021 13:20:29","","","740.0","649","DELUXE",""
"","17-Sep-2021 13:20:29","","","229.0","160","DELUXE",""
"","17-Sep-2021 13:20:29","","","1605.0","509","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4161.0","821","DELUXE",""
"","17-Sep-2021 13:20:29","","","3061.0","178","DELUXE",""
"","17-Sep-2021 13:20:29","","","3805.0","116","DELUXE",""
"","17-Sep-2021 13:20:29","","","2591.0","572","DELUXE",""
"","17-Sep-2021 13:20:29","","","592.0","210","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3457.0","928","FAMILY",""
"","17-Sep-2021 13:20:29","","","1071.0","723","SINGLE",""
"","17-Sep-2021 13:20:29","","","4843.0","750","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4596.0","695","DELUXE",""
"","17-Sep-2021 13:20:29","","","43.0","157","FAMILY",""
"","17-Sep-2021 13:20:29","","","2189.0","344","FAMILY",""
"","17-Sep-2021 13:20:29","","","538.0","660","FAMILY",""
"","17-Sep-2021 13:20:29","","","2022.0","208","DELUXE",""
"","17-Sep-2021 13:20:29","","","349.0","239","FAMILY",""
"","17-Sep-2021 13:20:29","","","219.0","76","FAMILY",""
"","17-Sep-2021 13:20:29","","","1050.0","498","DELUXE",""
"","17-Sep-2021 13:20:29","","","1810.0","427","FAMILY",""
"","17-Sep-2021 13:20:29","","","1801.0","392","FAMILY",""
"","17-Sep-2021 13:20:29","","","3121.0","461","FAMILY",""
"","17-Sep-2021 13:20:29","","","144.0","45","DELUXE",""
"","17-Sep-2021 13:20:29","","","3395.0","714","DELUXE",""
"","17-Sep-2021 13:20:29","","","4127.0","868","SINGLE",""
"","17-Sep-2021 13:20:29","","","44.0","351","SINGLE",""
"","17-Sep-2021 13:20:29","","","4651.0","552","DELUXE",""
"","17-Sep-2021 13:20:29","","","2907.0","781","FAMILY",""
"","17-Sep-2021 13:20:29","","","1183.0","63","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1919.0","739","FAMILY",""
"","17-Sep-2021 13:20:29","","","2122.0","37","SINGLE",""
"","17-Sep-2021 13:20:29","","","3424.0","890","FAMILY",""
"","17-Sep-2021 13:20:29","","","3706.0","116","DELUXE",""
"","17-Sep-2021 13:20:29","","","599.0","158","FAMILY",""
"","17-Sep-2021 13:20:29","","","2297.0","614","FAMILY",""
"","17-Sep-2021 13:20:29","","","3398.0","784","DELUXE",""
"","17-Sep-2021 13:20:29","","","1471.0","210","SINGLE",""
"","17-Sep-2021 13:20:29","","","343.0","310","FAMILY",""
"","17-Sep-2021 13:20:29","","","351.0","244","FAMILY",""
"","17-Sep-2021 13:20:29","","","4009.0","619","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2659.0","571","DELUXE",""
"","17-Sep-2021 13:20:29","","","300.0","549","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3785.0","501","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3793.0","206","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2200.0","657","DELUXE",""
"","17-Sep-2021 13:20:29","","","3846.0","784","SINGLE",""
"","17-Sep-2021 13:20:29","","","958.0","754","SINGLE",""
"","17-Sep-2021 13:20:29","","","1155.0","627","FAMILY",""
"","17-Sep-2021 13:20:29","","","4790.0","527","FAMILY",""
"","17-Sep-2021 13:20:29","","","4732.0","620","FAMILY",""
"","17-Sep-2021 13:20:29","","","3502.0","643","FAMILY",""
"","17-Sep-2021 13:20:29","","","971.0","215","DELUXE",""
"","17-Sep-2021 13:20:29","","","4002.0","113","DELUXE",""
"","17-Sep-2021 13:20:29","","","2161.0","885","FAMILY",""
"","17-Sep-2021 13:20:29","","","4425.0","735","FAMILY",""
"","17-Sep-2021 13:20:29","","","4830.0","83","FAMILY",""
"","17-Sep-2021 13:20:29","","","3553.0","244","FAMILY",""
"","17-Sep-2021 13:20:29","","","4164.0","541","FAMILY",""
"","17-Sep-2021 13:20:29","","","1848.0","854","DELUXE",""
"","17-Sep-2021 13:20:29","","","149.0","644","FAMILY",""
"","17-Sep-2021 13:20:29","","","1956.0","894","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4106.0","794","DELUXE",""
"","17-Sep-2021 13:20:29","","","568.0","652","FAMILY",""
"","17-Sep-2021 13:20:29","","","4466.0","944","FAMILY",""
"","17-Sep-2021 13:20:29","","","1239.0","899","FAMILY",""
"","17-Sep-2021 13:20:29","","","2084.0","269","DELUXE",""
"","17-Sep-2021 13:20:29","","","4225.0","375","DELUXE",""
"","17-Sep-2021 13:20:29","","","1050.0","466","DELUXE",""
"","17-Sep-2021 13:20:29","","","440.0","440","FAMILY",""
"","17-Sep-2021 13:20:29","","","4412.0","503","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4882.0","178","FAMILY",""
"","17-Sep-2021 13:20:29","","","2783.0","519","FAMILY",""
"","17-Sep-2021 13:20:29","","","2576.0","511","FAMILY",""
"","17-Sep-2021 13:20:29","","","4896.0","348","DELUXE",""
"","17-Sep-2021 13:20:29","","","4278.0","375","FAMILY",""
"","17-Sep-2021 13:20:29","","","1853.0","529","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1028.0","890","SINGLE",""
"","17-Sep-2021 13:20:29","","","1530.0","778","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4863.0","10","FAMILY",""
"","17-Sep-2021 13:20:29","","","3866.0","636","FAMILY",""
"","17-Sep-2021 13:20:29","","","3166.0","890","DELUXE",""
"","17-Sep-2021 13:20:29","","","4702.0","473","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3001.0","728","FAMILY",""
"","17-Sep-2021 13:20:29","","","3741.0","781","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2924.0","455","SINGLE",""
"","17-Sep-2021 13:20:29","","","2513.0","277","FAMILY",""
"","17-Sep-2021 13:20:29","","","1676.0","75","SINGLE",""
"","17-Sep-2021 13:20:29","","","2660.0","573","FAMILY",""
"","17-Sep-2021 13:20:29","","","1452.0","842","FAMILY",""
"","17-Sep-2021 13:20:29","","","2353.0","115","DELUXE",""
"","17-Sep-2021 13:20:29","","","2987.0","731","DELUXE",""
"","17-Sep-2021 13:20:29","","","1536.0","547","DELUXE",""
"","17-Sep-2021 13:20:29","","","308.0","797","DOUBLE",""
"","17-Sep-2021 13:20:29","","","180.0","743","FAMILY",""
"","17-Sep-2021 13:20:29","","","1685.0","150","DELUXE",""
"","17-Sep-2021 13:20:29","","","3244.0","499","DELUXE",""
"","17-Sep-2021 13:20:29","","","2486.0","498","DELUXE",""
"","17-Sep-2021 13:20:29","","","2765.0","887","SINGLE",""
"","17-Sep-2021 13:20:29","","","4807.0","496","FAMILY",""
"","17-Sep-2021 13:20:29","","","3098.0","777","FAMILY",""
"","17-Sep-2021 13:20:29","","","4341.0","159","FAMILY",""
"","17-Sep-2021 13:20:29","","","377.0","483","SINGLE",""
"","17-Sep-2021 13:20:29","","","1908.0","634","DELUXE",""
"","17-Sep-2021 13:20:29","","","3095.0","579","FAMILY",""
"","17-Sep-2021 13:20:29","","","4788.0","520","SINGLE",""
"","17-Sep-2021 13:20:29","","","1813.0","642","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2677.0","453","FAMILY",""
"","17-Sep-2021 13:20:29","","","1847.0","887","DELUXE",""
"","17-Sep-2021 13:20:29","","","3864.0","536","DELUXE",""
"","17-Sep-2021 13:20:29","","","561.0","32","FAMILY",""
"","17-Sep-2021 13:20:29","","","1974.0","719","DOUBLE",""
"","17-Sep-2021 13:20:29","","","133.0","616","DELUXE",""
"","17-Sep-2021 13:20:29","","","4421.0","270","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4557.0","277","FAMILY",""
"","17-Sep-2021 13:20:29","","","3066.0","303","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2188.0","633","DELUXE",""
"","17-Sep-2021 13:20:29","","","1723.0","568","FAMILY",""
"","17-Sep-2021 13:20:29","","","2890.0","909","FAMILY",""
"","17-Sep-2021 13:20:29","","","4303.0","775","SINGLE",""
"","17-Sep-2021 13:20:29","","","4853.0","854","FAMILY",""
"","17-Sep-2021 13:20:29","","","2190.0","211","DELUXE",""
"","17-Sep-2021 13:20:29","","","1876.0","680","DELUXE",""
"","17-Sep-2021 13:20:29","","","1730.0","539","SINGLE",""
"","17-Sep-2021 13:20:29","","","2155.0","16","SINGLE",""
"","17-Sep-2021 13:20:29","","","3176.0","392","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1987.0","619","SINGLE",""
"","17-Sep-2021 13:20:29","","","968.0","182","DELUXE",""
"","17-Sep-2021 13:20:29","","","4809.0","304","FAMILY",""
"","17-Sep-2021 13:20:29","","","956.0","607","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1653.0","862","SINGLE",""
"","17-Sep-2021 13:20:29","","","4442.0","249","FAMILY",""
"","17-Sep-2021 13:20:29","","","4742.0","502","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2804.0","616","DOUBLE",""
"","17-Sep-2021 13:20:29","","","86.0","423","FAMILY",""
"","17-Sep-2021 13:20:29","","","4324.0","708","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1715.0","102","SINGLE",""
"","17-Sep-2021 13:20:29","","","3120.0","800","DELUXE",""
"","17-Sep-2021 13:20:29","","","584.0","604","FAMILY",""
"","17-Sep-2021 13:20:29","","","2400.0","211","DELUXE",""
"","17-Sep-2021 13:20:29","","","864.0","253","FAMILY",""
"","17-Sep-2021 13:20:29","","","566.0","421","DELUXE",""
"","17-Sep-2021 13:20:29","","","313.0","171","FAMILY",""
"","17-Sep-2021 13:20:29","","","43.0","833","FAMILY",""
"","17-Sep-2021 13:20:29","","","341.0","463","FAMILY",""
"","17-Sep-2021 13:20:29","","","4777.0","627","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3416.0","872","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4038.0","279","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4494.0","88","FAMILY",""
"","17-Sep-2021 13:20:29","","","3298.0","888","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2430.0","853","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1198.0","376","SINGLE",""
"","17-Sep-2021 13:20:29","","","4466.0","457","FAMILY",""
"","17-Sep-2021 13:20:29","","","2607.0","458","DELUXE",""
"","17-Sep-2021 13:20:29","","","298.0","635","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1191.0","604","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4949.0","841","DELUXE",""
"","17-Sep-2021 13:20:29","","","1800.0","172","FAMILY",""
"","17-Sep-2021 13:20:29","","","2762.0","541","DELUXE",""
"","17-Sep-2021 13:20:29","","","3241.0","289","DELUXE",""
"","17-Sep-2021 13:20:29","","","2584.0","480","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2227.0","175","DELUXE",""
"","17-Sep-2021 13:20:29","","","1378.0","228","FAMILY",""
"","17-Sep-2021 13:20:29","","","4151.0","498","FAMILY",""
"","17-Sep-2021 13:20:29","","","1142.0","820","FAMILY",""
"","17-Sep-2021 13:20:29","","","4071.0","7","DOUBLE",""
"","17-Sep-2021 13:20:29","","","394.0","438","FAMILY",""
"","17-Sep-2021 13:20:29","","","1644.0","498","DELUXE",""
"","17-Sep-2021 13:20:29","","","3444.0","405","FAMILY",""
"","17-Sep-2021 13:20:29","","","1884.0","288","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2137.0","397","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3530.0","185","FAMILY",""
"","17-Sep-2021 13:20:29","","","4283.0","189","FAMILY",""
"","17-Sep-2021 13:20:29","","","4266.0","167","FAMILY",""
"","17-Sep-2021 13:20:29","","","779.0","91","DOUBLE",""
"","17-Sep-2021 13:20:29","","","893.0","659","FAMILY",""
"","17-Sep-2021 13:20:29","","","1702.0","278","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1112.0","915","DOUBLE",""
"","17-Sep-2021 13:20:29","","","948.0","77","DELUXE",""
"","17-Sep-2021 13:20:29","","","941.0","544","FAMILY",""
"","17-Sep-2021 13:20:29","","","4758.0","737","FAMILY",""
"","17-Sep-2021 13:20:29","","","2081.0","848","SINGLE",""
"","17-Sep-2021 13:20:29","","","2816.0","848","DELUXE",""
"","17-Sep-2021 13:20:29","","","2386.0","812","DELUXE",""
"","17-Sep-2021 13:20:29","","","1741.0","852","DELUXE",""
"","17-Sep-2021 13:20:29","","","598.0","905","FAMILY",""
"","17-Sep-2021 13:20:29","","","2916.0","252","DELUXE",""
"","17-Sep-2021 13:20:29","","","1766.0","204","DELUXE",""
"","17-Sep-2021 13:20:29","","","2452.0","307","DELUXE",""
"","17-Sep-2021 13:20:29","","","413.0","372","DELUXE",""
"","17-Sep-2021 13:20:29","","","2115.0","146","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3935.0","472","FAMILY",""
"","17-Sep-2021 13:20:29","","","4625.0","233","DOUBLE",""
"","17-Sep-2021 13:20:29","","","415.0","895","DELUXE",""
"","17-Sep-2021 13:20:29","","","2903.0","519","FAMILY",""
"","17-Sep-2021 13:20:29","","","2796.0","775","FAMILY",""
"","17-Sep-2021 13:20:29","","","1957.0","662","SINGLE",""
"","17-Sep-2021 13:20:29","","","313.0","45","DELUXE",""
"","17-Sep-2021 13:20:29","","","4763.0","87","FAMILY",""
"","17-Sep-2021 13:20:29","","","2168.0","812","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4813.0","180","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1883.0","917","FAMILY",""
"","17-Sep-2021 13:20:29","","","2820.0","804","FAMILY",""
"","17-Sep-2021 13:20:29","","","1374.0","343","SINGLE",""
"","17-Sep-2021 13:20:29","","","2412.0","432","FAMILY",""
"","17-Sep-2021 13:20:29","","","3218.0","458","DELUXE",""
"","17-Sep-2021 13:20:29","","","3782.0","300","DELUXE",""
"","17-Sep-2021 13:20:29","","","2937.0","92","FAMILY",""
"","17-Sep-2021 13:20:29","","","4627.0","718","FAMILY",""
"","17-Sep-2021 13:20:29","","","245.0","46","FAMILY",""
"","17-Sep-2021 13:20:29","","","3732.0","754","SINGLE",""
"","17-Sep-2021 13:20:29","","","1162.0","582","FAMILY",""
"","17-Sep-2021 13:20:29","","","4170.0","868","DOUBLE",""
"","17-Sep-2021 13:20:29","","","802.0","766","DELUXE",""
"","17-Sep-2021 13:20:29","","","3980.0","602","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1804.0","786","DELUXE",""
"","17-Sep-2021 13:20:29","","","3898.0","236","FAMILY",""
"","17-Sep-2021 13:20:29","","","4116.0","447","FAMILY",""
"","17-Sep-2021 13:20:29","","","610.0","489","DELUXE",""
"","17-Sep-2021 13:20:29","","","1390.0","965","FAMILY",""
"","17-Sep-2021 13:20:29","","","3604.0","466","DELUXE",""
"","17-Sep-2021 13:20:29","","","3160.0","537","DELUXE",""
"","17-Sep-2021 13:20:29","","","4559.0","621","FAMILY",""
"","17-Sep-2021 13:20:29","","","3730.0","935","FAMILY",""
"","17-Sep-2021 13:20:29","","","880.0","166","DELUXE",""
"","17-Sep-2021 13:20:29","","","2633.0","740","FAMILY",""
"","17-Sep-2021 13:20:29","","","3836.0","60","FAMILY",""
"","17-Sep-2021 13:20:29","","","3546.0","156","FAMILY",""
"","17-Sep-2021 13:20:29","","","2134.0","570","DELUXE",""
"","17-Sep-2021 13:20:29","","","3806.0","469","DELUXE",""
"","17-Sep-2021 13:20:29","","","3158.0","366","DELUXE",""
"","17-Sep-2021 13:20:29","","","1411.0","619","FAMILY",""
"","17-Sep-2021 13:20:29","","","4187.0","266","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1507.0","359","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1895.0","631","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1886.0","515","DOUBLE",""
"","17-Sep-2021 13:20:29","","","492.0","788","DELUXE",""
"","17-Sep-2021 13:20:29","","","1768.0","522","SINGLE",""
"","17-Sep-2021 13:20:29","","","1266.0","955","FAMILY",""
"","17-Sep-2021 13:20:29","","","3685.0","785","FAMILY",""
"","17-Sep-2021 13:20:29","","","1870.0","34","SINGLE",""
"","17-Sep-2021 13:20:29","","","1973.0","474","DELUXE",""
"","17-Sep-2021 13:20:29","","","4094.0","822","SINGLE",""
